date,Close,Volume
2010-01-04,84.57848358154297,118944600
2010-01-05,84.80237579345703,111579900
2010-01-06,84.862060546875,116074400
2010-01-07,85.22030639648438,131091100
2010-01-08,85.50389099121094,126402800
2010-01-11,85.6233139038086,106375700
2010-01-12,84.82476806640625,163333500
2010-01-13,85.54120635986328,161822000
2010-01-14,85.77259063720703,115718800
2010-01-15,84.80984497070312,212283100
2010-01-19,85.86959075927734,139172700
2010-01-20,84.99642181396484,216490200
2010-01-21,83.36201477050781,344859600
2010-01-22,81.50372314453125,345942400
2010-01-25,81.92164611816406,186937500
2010-01-26,81.57833099365234,211168800
2010-01-27,81.96644592285156,271863600
2010-01-28,81.02606201171875,316104000
2010-01-29,80.14542388916016,310677600
2010-02-01,81.39180755615234,187865000
2010-02-02,82.37689971923828,216327900
2010-02-03,81.96644592285156,172730700
2010-02-04,79.43644714355469,356715700
2010-02-05,79.60063171386719,493585800
2010-02-08,79.02598571777344,224166900
2010-02-09,80.01856994628906,337820500
2010-02-10,79.86185455322266,240511500
2010-02-11,80.69769287109375,223591600
2010-02-12,80.63053131103516,304622100
2010-02-16,81.89923858642578,159317500
2010-02-17,82.28730010986328,168845100
2010-02-18,82.77240753173828,193708600
2010-02-19,82.94410705566406,222684900
2010-02-22,82.95901489257812,132346900
2010-02-23,81.95149993896484,207497000
2010-02-24,82.7052230834961,176350700
2010-02-25,82.59330749511719,259634700
2010-02-26,82.64555358886719,173589300
2010-03-01,83.50379943847656,147709700
2010-03-02,83.73515319824219,160992400
2010-03-03,83.80979919433594,150785000
2010-03-04,84.06352233886719,135770400
2010-03-05,85.26506805419922,176118800
2010-03-08,85.2800064086914,114631200
2010-03-09,85.42179870605469,154556700
2010-03-10,85.80245208740234,186088800
2010-03-11,86.16065979003906,160791100
2010-03-12,86.1680908203125,162074800
2010-03-15,86.19051361083984,146816800
2010-03-16,86.8770980834961,168673000
2010-03-17,87.39203643798828,177468100
2010-03-18,87.34725952148438,196509100
2010-03-19,86.9051284790039,226641100
2010-03-22,87.3697280883789,184477800
2010-03-23,87.98423767089844,182941600
2010-03-24,87.55707550048828,196072600
2010-03-25,87.41472625732422,223396300
2010-03-26,87.36227416992188,205808500
2010-03-29,87.91675567626953,134513500
2010-03-30,87.97676086425781,145772500
2010-03-31,87.677001953125,161078700
2010-04-01,88.27648162841797,161215200
2010-04-05,88.99585723876953,105847600
2010-04-06,89.20570373535156,110384200
2010-04-07,88.69613647460938,184576300
2010-04-08,89.00336456298828,158704000
2010-04-09,89.587890625,133006500
2010-04-12,89.73028564453125,110279000
2010-04-13,89.7977066040039,125043600
2010-04-14,90.8168716430664,161609000
2010-04-15,90.89180755615234,144615300
2010-04-16,89.44551849365234,366786700
2010-04-19,89.78274536132812,217947800
2010-04-20,90.58455657958984,157708000
2010-04-21,90.4197006225586,192910100
2010-04-22,90.68946838378906,115360300
2010-04-23,91.281494140625,177335500
2010-04-26,90.93678283691406,143457300
2010-04-27,88.78605651855469,355853300
2010-04-28,89.46050262451172,300674100
2010-04-29,90.569580078125,193775000
2010-04-30,89.03337097167969,270000900
2010-05-03,90.18739318847656,182747900
2010-05-04,88.06665802001953,360353400
2010-05-05,87.54209899902344,328973200
2010-05-06,84.6345443725586,647356600
2010-05-07,83.37557983398438,637558800
2010-05-10,87.04750061035156,396159600
2010-05-11,86.80022430419922,317849800
2010-05-12,88.01419830322266,235607100
2010-05-13,86.92012023925781,234452500
2010-05-14,85.346435546875,345601400
2010-05-17,85.39139556884766,325739800
2010-05-18,84.22985076904297,360556800
2010-05-19,83.75025177001953,394742700
2010-05-20,80.58787536621094,530418300
2010-05-21,81.76441192626953,500909400
2010-05-24,80.71530151367188,269823000
2010-05-25,80.79772186279297,396505200
2010-05-26,80.31063079833984,349719300
2010-05-27,83.00086212158203,300870500
2010-05-28,81.9592514038086,297933500
2010-06-01,80.58036804199219,277909400
2010-06-02,82.67861938476562,240243700
2010-06-03,82.9634017944336,226618300
2010-06-04,80.04833984375,398475600
2010-06-07,79.05167388916016,264609100
2010-06-08,79.89844512939453,357774300
2010-06-09,79.47132873535156,268023300
2010-06-10,81.79438781738281,317890600
2010-06-11,82.19155883789062,214128200
2010-06-14,82.06417846679688,207196100
2010-06-15,83.93012237548828,238268700
2010-06-16,83.90013122558594,216374000
2010-06-17,84.03501892089844,263185800
2010-06-18,84.1261215209961,174006600
2010-06-21,83.88520812988281,213140700
2010-06-22,82.49978637695312,239355400
2010-06-23,82.2437973022461,254639900
2010-06-24,80.8809585571289,268523600
2010-06-25,81.21977996826172,238726500
2010-06-28,80.9637451171875,169218600
2010-06-29,78.46403503417969,373649500
2010-06-30,77.7186050415039,284101700
2010-07-01,77.37223815917969,382924800
2010-07-02,76.95056915283203,233385200
2010-07-06,77.455078125,256935300
2010-07-07,79.89459991455078,253769400
2010-07-08,80.68521118164062,210842100
2010-07-09,81.28755950927734,144999900
2010-07-12,81.34025573730469,131283600
2010-07-13,82.5675277709961,213025900
2010-07-14,82.56000518798828,184426800
2010-07-15,82.58259582519531,232337900
2010-07-16,80.30870056152344,282693400
2010-07-19,80.78311157226562,186709000
2010-07-20,81.67906188964844,258162400
2010-07-21,80.61742401123047,264527000
2010-07-22,82.41698455810547,274781300
2010-07-23,83.13225555419922,222020800
2010-07-26,83.99810791015625,184445700
2010-07-27,83.99060821533203,204855600
2010-07-28,83.44850158691406,163056200
2010-07-29,83.04190826416016,220149100
2010-07-30,83.02678680419922,220070600
2010-08-02,84.90165710449219,188263200
2010-08-03,84.49506378173828,146657300
2010-08-04,85.05977630615234,158171700
2010-08-05,84.96939849853516,140473800
2010-08-06,84.6230697631836,239728300
2010-08-09,85.07482147216797,120800400
2010-08-10,84.61554718017578,242916300
2010-08-11,82.29650115966797,273406900
2010-08-12,81.79200744628906,239542600
2010-08-13,81.55107116699219,158698500
2010-08-16,81.51341247558594,147895300
2010-08-17,82.51483917236328,172270300
2010-08-18,82.6654281616211,182922100
2010-08-19,81.227294921875,265847600
2010-08-20,80.9637451171875,209714200
2010-08-23,80.65507507324219,163490300
2010-08-24,79.4579086303711,280677800
2010-08-25,79.76658630371094,272234800
2010-08-26,79.23201751708984,224439500
2010-08-27,80.45932006835938,272649000
2010-08-30,79.29222869873047,167238600
2010-08-31,79.29222869873047,273933100
2010-09-01,81.66400909423828,256828100
2010-09-02,82.42449188232422,156112200
2010-09-03,83.49364471435547,212197300
2010-09-07,82.55247497558594,141973700
2010-09-08,83.13225555419922,149924400
2010-09-09,83.51625061035156,147017900
2010-09-10,83.93789672851562,127819000
2010-09-13,84.8715591430664,178503500
2010-09-14,84.81884002685547,209823600
2010-09-15,85.1426010131836,168608400
2010-09-16,85.12002563476562,199962900
2010-09-17,85.15180969238281,195836900
2010-09-20,86.45379638671875,214555200
2010-09-21,86.27969360351562,268389100
2010-09-22,85.85575866699219,191322400
2010-09-23,85.15935516357422,202354300
2010-09-24,86.91555786132812,209671800
2010-09-27,86.49921417236328,128761800
2010-09-28,86.80199432373047,209207500
2010-09-29,86.6506118774414,179665800
2010-09-30,86.39322662353516,287106700
2010-10-01,86.75659942626953,174638700
2010-10-04,86.10559844970703,166153200
2010-10-05,87.83904266357422,229634100
2010-10-06,87.83148956298828,148626600
2010-10-07,87.72550201416016,164860000
2010-10-08,88.21753692626953,177760100
2010-10-11,88.30081176757812,103098300
2010-10-12,88.57333374023438,182210000
2010-10-13,89.26217651367188,194347200
2010-10-14,88.91397857666016,217764300
2010-10-15,89.09564208984375,243705000
2010-10-18,89.53468322753906,141204800
2010-10-19,88.36135864257812,280604700
2010-10-20,89.22428131103516,200051800
2010-10-21,89.421142578125,221585500
2010-10-22,89.58767700195312,108212400
2010-10-25,89.85261535644531,151145700
2010-10-26,89.86774444580078,158982900
2010-10-27,89.61036682128906,190024000
2010-10-28,89.62548828125,168576000
2010-10-29,89.6936264038086,144305500
2010-11-01,89.72390747070312,174074800
2010-11-02,90.43549346923828,158345900
2010-11-03,90.7988052368164,226702800
2010-11-04,92.54741668701172,215039400
2010-11-05,92.89563751220703,180654100
2010-11-08,92.72154998779297,156107100
2010-11-09,92.05538940429688,186621600
2010-11-10,92.42631530761719,221387400
2010-11-11,92.0781021118164,158017600
2010-11-12,90.98807525634766,239068800
2010-11-15,90.859375,163940800
2010-11-16,89.44383239746094,299566200
2010-11-17,89.48926544189453,172308900
2010-11-18,90.806396484375,197723700
2010-11-19,91.05620574951172,156852900
2010-11-22,90.98051452636719,181361000
2010-11-23,89.6633529663086,222309000
2010-11-24,90.98807525634766,140046100
2010-11-26,89.92829895019531,76007800
2010-11-29,90.20082092285156,223642300
2010-11-30,89.6936264038086,233930700
2010-12-01,91.60121154785156,221037200
2010-12-02,92.77449798583984,191213600
2010-12-03,93.0242919921875,151288900
2010-12-06,92.92591857910156,103050500
2010-12-07,92.9788818359375,206581000
2010-12-08,93.3195571899414,138019200
2010-12-09,93.68289184570312,123705100
2010-12-10,94.22786712646484,117571700
2010-12-13,94.2884521484375,133812700
2010-12-14,94.3717041015625,147249600
2010-12-15,93.94024658203125,160823100
2010-12-16,94.48527526855469,185035200
2010-12-17,94.58650207519531,141075300
2010-12-20,94.81477355957031,119085500
2010-12-21,95.4159164428711,94965500
2010-12-22,95.71266174316406,78878100
2010-12-23,95.57572937011719,70053700
2010-12-27,95.6137466430664,58126000
2010-12-28,95.75072479248047,55309100
2010-12-29,95.81924438476562,58033100
2010-12-30,95.66706085205078,76616900
2010-12-31,95.68985748291016,91218900
2011-01-03,96.67911529541016,138725200
2011-01-04,96.62584686279297,137409700
2011-01-05,97.12805938720703,133975300
2011-01-06,96.93780517578125,122519000
2011-01-07,96.74755859375,156034600
2011-01-10,96.62584686279297,122401700
2011-01-11,96.96826934814453,110287000
2011-01-12,97.84337615966797,107929200
2011-01-13,97.68354797363281,129048400
2011-01-14,98.39125061035156,117677900
2011-01-18,98.55866241455078,114401300
2011-01-19,97.59223175048828,151958400
2011-01-20,97.46288299560547,175745700
2011-01-21,97.68354797363281,151462900
2011-01-24,98.23907470703125,113715500
2011-01-25,98.29231262207031,167552200
2011-01-26,98.67280578613281,141281500
2011-01-27,98.91629028320312,123302700
2011-01-28,97.18891906738281,295637300
2011-01-31,97.91944885253906,149249200
2011-02-01,99.48703002929688,167194300
2011-02-02,99.29678344726562,118323600
2011-02-03,99.51744079589844,145886700
2011-02-04,99.79898834228516,134634800
2011-02-07,100.4229965209961,112439100
2011-02-08,100.87954711914062,99072800
2011-02-09,100.6512680053711,146436700
2011-02-10,100.6893310546875,162708500
2011-02-11,101.29045867919922,137710300
2011-02-14,101.53397369384766,101690700
2011-02-15,101.21438598632812,119575400
2011-02-16,101.8536376953125,130183500
2011-02-17,102.1579818725586,109810500
2011-02-18,102.37102508544922,130002400
2011-02-22,100.31646728515625,233116400
2011-02-23,99.7000961303711,227584000
2011-02-24,99.631591796875,260431400
2011-02-25,100.69696044921875,141686900
2011-02-28,101.32091522216797,141585500
2011-03-01,99.631591796875,258565500
2011-03-02,99.84465026855469,200277400
2011-03-03,101.56443786621094,176480100
2011-03-04,100.80343627929688,277202300
2011-03-07,100.01206970214844,216790400
2011-03-08,100.88717651367188,174615000
2011-03-09,100.74256896972656,153806000
2011-03-10,98.87825775146484,301291800
2011-03-11,99.5631332397461,225621800
2011-03-14,98.96194458007812,234974100
2011-03-15,97.828125,359585400
2011-03-16,96.01708221435547,468670300
2011-03-17,97.287841796875,254303700
2011-03-18,97.6417007446289,230435400
2011-03-21,99.15496063232422,153992600
2011-03-22,98.81102752685547,129538600
2011-03-23,99.09378051757812,148603100
2011-03-24,100.04145812988281,159129800
2011-03-25,100.34719848632812,155642800
2011-03-28,100.10262298583984,109762400
2011-03-29,100.77519226074219,129798800
2011-03-30,101.47064971923828,135835000
2011-03-31,101.3331298828125,132537100
2011-04-01,101.76107025146484,153850100
2011-04-04,101.84514617919922,100768900
2011-04-05,101.82987976074219,120791500
2011-04-06,102.15089416503906,120411600
2011-04-07,101.89099884033203,170731500
2011-04-08,101.53943634033203,147945400
2011-04-11,101.23372650146484,121385400
2011-04-12,100.47713470458984,161187400
2011-04-13,100.46947479248047,162059000
2011-04-14,100.54588317871094,161220400
2011-04-15,100.91275787353516,170006700
2011-04-18,99.78164672851562,210759300
2011-04-19,100.35482025146484,124258800
2011-04-20,101.72285461425781,156133800
2011-04-21,102.24258422851562,135935400
2011-04-25,102.13555145263672,65757100
2011-04-26,103.01444244384766,146600000
2011-04-27,103.68699645996094,143031000
2011-04-28,104.0232925415039,124791100
2011-04-29,104.26783752441406,115094100
2011-05-02,104.10733032226562,126278700
2011-05-03,103.7328872680664,138375000
2011-05-04,103.0450439453125,182678500
2011-05-05,102.1126480102539,226900000
2011-05-06,102.56353759765625,222787200
2011-05-09,102.96095275878906,114104500
2011-05-10,103.8398666381836,114806900
2011-05-11,102.74699401855469,193564200
2011-05-12,103.23609161376953,171550700
2011-05-13,102.44124603271484,157444900
2011-05-16,101.79164123535156,141675400
2011-05-17,101.77635955810547,192686200
2011-05-18,102.68585205078125,135217900
2011-05-19,102.93038940429688,119489500
2011-05-20,102.1126480102539,182594900
2011-05-23,100.92803955078125,168700000
2011-05-24,100.84393310546875,147199600
2011-05-25,101.18022918701172,151050100
2011-05-26,101.646484375,164850000
2011-05-27,102.03619384765625,120921900
2011-05-31,103.09850311279297,164731200
2011-06-01,100.78279113769531,233094300
2011-06-02,100.67581176757812,200466800
2011-06-03,99.6746597290039,234690200
2011-06-06,98.61998748779297,179951200
2011-06-07,98.5588150024414,161660500
2011-06-08,98.14611053466797,198696400
2011-06-09,98.89510345458984,160964400
2011-06-10,97.51944732666016,238629400
2011-06-13,97.59587860107422,207599800
2011-06-14,98.8339614868164,160570400
2011-06-15,97.07614135742188,300958000
2011-06-16,97.2901840209961,308032800
2011-06-17,97.58049011230469,233284900
2011-06-20,98.0797119140625,159479000
2011-06-21,99.4238052368164,193157300
2011-06-22,98.82472229003906,176703000
2011-06-23,98.5405502319336,334286500
2011-06-24,97.39616394042969,226129300
2011-06-27,98.26403045654297,168904700
2011-06-28,99.54669189453125,165556300
2011-06-29,100.39920806884766,244295500
2011-06-30,101.3592758178711,223322700
2011-07-01,102.85697937011719,202385700
2011-07-05,102.77249908447266,165936000
2011-07-06,102.89533996582031,143331600
2011-07-07,103.96295166015625,170464200
2011-07-08,103.22565460205078,194100500
