date,Close,Volume
2010-09-15,64.39701080322266,7919100
2010-09-16,63.76095962524414,17116200
2010-09-17,64.0191650390625,9203600
2010-09-20,64.39071655273438,5277800
2010-09-21,65.28488159179688,12664000
2010-09-22,65.87044525146484,8229400
2010-09-23,66.05931091308594,7412200
2010-09-24,65.17149353027344,8942500
2010-09-27,66.30488586425781,7061600
2010-09-28,66.75830078125,8262900
2010-09-29,66.48121643066406,5507100
2010-09-30,66.43714141845703,10618400
2010-10-01,66.11612701416016,9368400
2010-10-04,66.28666687011719,4422700
2010-10-05,65.88854217529297,8491800
2010-10-06,66.71646881103516,6476100
2010-10-07,66.1603012084961,5780700
2010-10-08,65.8696060180664,6128700
2010-10-11,65.88224029541016,1474200
2010-10-12,65.23123168945312,6122400
2010-10-13,65.13011169433594,8168400
2010-10-14,64.15678405761719,10945000
2010-10-15,63.37303161621094,12694700
2010-10-18,63.885005950927734,5592200
2010-10-19,64.27055358886719,8017500
2010-10-20,64.40962982177734,5515800
2010-10-21,63.64481735229492,6836100
2010-10-22,64.07462310791016,4770700
2010-10-25,64.25790405273438,5632300
2010-10-26,63.26563262939453,8432000
2010-10-27,62.70947265625,9245200
2010-10-28,62.88011932373047,8052600
2010-10-29,63.467918395996094,6753800
2010-11-01,63.1945686340332,5921000
2010-11-02,64.02522277832031,6537400
2010-11-03,62.71907043457031,25541800
2010-11-04,63.207340240478516,13246500
2010-11-05,62.12309646606445,12435000
2010-11-08,62.40205383300781,6795200
2010-11-09,61.02621078491211,15061700
2010-11-10,61.10865783691406,18540400
2010-11-11,61.07695007324219,3368100
2010-11-12,60.74720764160156,11739500
2010-11-15,59.479129791259766,14978700
2010-11-16,60.95648193359375,19901300
2010-11-17,60.620399475097656,9915600
2010-11-18,60.867671966552734,12424800
2010-11-19,61.24176025390625,8359500
2010-11-22,61.50175476074219,10413500
2010-11-23,61.80607223510742,9566900
2010-11-24,60.70286178588867,11467600
2010-11-26,61.54608154296875,4848900
2010-11-29,62.0723762512207,8950000
2010-11-30,62.395729064941406,11947600
2010-12-01,61.00874328613281,15441200
2010-12-02,60.849666595458984,9318700
2010-12-03,60.372493743896484,10194800
2010-12-06,61.225059509277344,7001800
2010-12-07,59.914405822753906,18533100
2010-12-08,59.33541488647461,19275900
2010-12-09,59.62807083129883,17477100
2010-12-10,59.265472412109375,7078500
2010-12-13,59.488075256347656,12399900
2010-12-14,58.62285232543945,23516400
2010-12-15,57.85934066772461,26084000
2010-12-16,58.26020050048828,17939000
2010-12-17,59.32269287109375,16849700
2010-12-20,59.25907516479492,13703500
2010-12-21,59.672607421875,8985100
2010-12-22,59.246334075927734,6440900
2010-12-23,59.12545394897461,7091800
2010-12-27,59.653499603271484,5285900
2010-12-28,58.48523712158203,13972100
2010-12-29,59.47478485107422,13115400
2010-12-30,59.430076599121094,7029900
2010-12-31,60.08771896362305,8516000
2011-01-03,59.63436508178711,13799400
2011-01-04,59.704612731933594,10466900
2011-01-05,58.389503479003906,17568000
2011-01-06,58.64485168457031,9317500
2011-01-07,58.95766067504883,12694600
2011-01-10,59.27689743041992,8295200
2011-01-11,58.94490432739258,9495400
2011-01-12,58.48523712158203,9522900
2011-01-13,59.00874710083008,14502400
2011-01-14,58.63205337524414,8960700
2011-01-18,58.35757064819336,10663600
2011-01-19,58.77892303466797,8886900
2011-01-20,57.968143463134766,14203400
2011-01-21,58.427772521972656,9085600
2011-01-24,58.453330993652344,7700200
2011-01-25,59.00874710083008,13438100
2011-01-26,58.114952087402344,13322900
2011-01-27,58.376678466796875,10868700
2011-01-28,58.683135986328125,11993200
2011-01-31,58.23628234863281,8647600
2011-02-01,57.94796371459961,11508400
2011-02-02,57.960792541503906,13624600
2011-02-03,57.48026657104492,12785800
2011-02-04,56.89726638793945,17172200
2011-02-07,57.191986083984375,8554800
2011-02-08,56.66665267944336,10454200
2011-02-09,57.159950256347656,13078600
2011-02-10,56.500038146972656,10486800
2011-02-11,57.31372833251953,11333400
2011-02-14,57.352134704589844,8033500
2011-02-15,57.608402252197266,7298000
2011-02-16,57.4226188659668,8446300
2011-02-17,57.51231384277344,6732500
2011-02-18,57.3328971862793,6080700
2011-02-22,58.19139099121094,11905700
2011-02-23,58.40282440185547,14522600
2011-02-24,58.77439880371094,12110900
2011-02-25,59.120391845703125,6841700
2011-02-28,59.19728469848633,9682500
2011-03-01,59.36885452270508,8048700
2011-03-02,58.456180572509766,8526400
2011-03-03,57.8841552734375,10607600
2011-03-04,58.36622619628906,9316200
2011-03-07,57.993408203125,7522300
2011-03-08,57.6399040222168,8498700
2011-03-09,58.19908905029297,8904800
2011-03-10,59.17607116699219,13385800
2011-03-11,58.84183120727539,8407600
2011-03-14,58.81614303588867,6765200
2011-03-15,59.69668197631836,14893800
2011-03-16,60.37154769897461,24294200
2011-03-17,59.90872573852539,10528500
2011-03-18,60.06938552856445,7260900
2011-03-21,59.71595001220703,10542900
2011-03-22,59.91516876220703,6904700
2011-03-23,59.83805465698242,8358000
2011-03-24,59.38813781738281,9477600
2011-03-25,59.240291595458984,6447200
2011-03-28,59.32387161254883,3996800
2011-03-29,58.867523193359375,6487200
2011-03-30,59.336727142333984,5048300
2011-03-31,59.2146110534668,9654300
2011-04-01,59.502445220947266,7860400
2011-04-04,59.5670280456543,4469100
2011-04-05,59.32819747924805,9951600
2011-04-06,58.437530517578125,9090900
2011-04-07,58.321319580078125,9265100
2011-04-08,58.011512756347656,7605700
2011-04-11,58.063167572021484,5734000
2011-04-12,58.68920135498047,7686500
2011-04-13,59.057132720947266,7959300
2011-04-14,59.011959075927734,7609600
2011-04-15,59.812294006347656,10222900
2011-04-18,59.94781494140625,12036700
2011-04-19,60.20598602294922,5295100
2011-04-20,59.8187370300293,6754100
2011-04-21,59.767112731933594,3365600
2011-04-25,59.9930305480957,3626900
2011-04-26,60.57390213012695,7506300
2011-04-27,59.954288482666016,8869300
2011-04-28,60.41255187988281,8110200
2011-04-29,60.59969711303711,5900000
2011-05-02,60.69693374633789,5285100
2011-05-03,61.04051971435547,6486600
2011-05-04,61.31269836425781,7406300
2011-05-05,61.89612579345703,9600000
2011-05-06,61.62386703491211,9451500
2011-05-09,61.5590705871582,3731200
2011-05-10,61.11825942993164,5458300
2011-05-11,61.4682731628418,6078700
2011-05-12,61.079437255859375,8015800
2011-05-13,61.630306243896484,8380000
2011-05-16,61.97386169433594,6053600
2011-05-17,62.60912322998047,9826900
2011-05-18,61.7794303894043,7707600
2011-05-19,61.753475189208984,8052400
2011-05-20,61.785911560058594,5602300
2011-05-23,62.084075927734375,6300000
2011-05-24,62.31744384765625,5549100
2011-05-25,62.025733947753906,5664500
2011-05-26,62.557289123535156,8307900
2011-05-27,62.53132629394531,5390600
2011-05-31,62.6739501953125,7003900
2011-06-01,63.52094650268555,12746400
2011-06-02,62.31089782714844,15738700
2011-06-03,62.668731689453125,10644100
2011-06-06,62.19379806518555,8776900
2011-06-07,62.48002243041992,7399200
2011-06-08,62.96797180175781,7401800
2011-06-09,62.714271545410156,9963000
2011-06-10,63.19568634033203,7710800
2011-06-13,62.876869201660156,5540000
2011-06-14,61.927101135253906,8672400
2011-06-15,63.052589416503906,12979100
2011-06-16,63.33881759643555,10961200
2011-06-17,63.039554595947266,9622900
2011-06-20,63.11763381958008,6613800
2011-06-21,62.83790969848633,7894900
2011-06-22,62.876869201660156,5503700
2011-06-23,63.35831832885742,8586800
2011-06-24,63.091590881347656,7960900
2011-06-27,62.22632598876953,9331300
2011-06-28,61.725440979003906,12634300
2011-06-29,61.31559371948242,11084900
2011-06-30,61.21797561645508,11555600
2011-07-01,61.120025634765625,6637200
2011-07-05,61.25712585449219,4615600
2011-07-06,61.57047653198242,5652700
2011-07-07,61.38766098022461,6823700
2011-07-08,62.25589370727539,12129300
2011-07-11,63.189369201660156,9760800
2011-07-12,63.40474319458008,9083900
2011-07-13,63.58106994628906,13112200
2011-07-14,62.67364501953125,11471500
2011-07-15,62.77814865112305,7086200
2011-07-18,62.17102813720703,8206500
2011-07-19,63.46353530883789,15249400
2011-07-20,62.712825775146484,9673300
2011-07-21,62.229759216308594,11099200
2011-07-22,62.69978713989258,4974500
2011-07-25,62.01436996459961,10869400
2011-07-26,62.43867874145508,7682800
2011-07-27,62.445186614990234,11224200
2011-07-28,62.68020248413086,7081600
2011-07-29,63.92049026489258,19582400
2011-08-01,64.56564331054688,14348200
2011-08-02,66.5042953491211,20850600
2011-08-03,66.63528442382812,21179700
2011-08-04,69.00625610351562,34076600
2011-08-05,67.01517486572266,41677700
2011-08-08,69.13067626953125,38259500
2011-08-09,69.34027862548828,39881400
2011-08-10,71.40337371826172,46221000
2011-08-11,67.80110931396484,37790100
2011-08-12,69.14376831054688,15590800
2011-08-15,68.44296264648438,10051700
2011-08-16,69.57605743408203,15993200
2011-08-17,70.79424285888672,15906600
2011-08-18,72.24821472167969,27274600
2011-08-19,72.83118438720703,15708400
2011-08-22,72.64774322509766,13157700
2011-08-23,71.64571380615234,16017800
2011-08-24,69.60877227783203,14621600
2011-08-25,70.36200714111328,10565900
2011-08-26,71.05624389648438,11504800
2011-08-29,70.07377624511719,6764300
2011-08-30,71.20034790039062,9508700
2011-08-31,70.0999984741211,12186000
2011-09-01,71.58599090576172,10686600
2011-09-02,73.91152954101562,16557100
2011-09-06,74.68010711669922,14016200
2011-09-07,73.25460052490234,11524300
2011-09-08,73.91152954101562,11480900
2011-09-09,74.6998291015625,11492700
2011-09-12,74.77867889404297,7602200
2011-09-13,73.71443939208984,9282400
2011-09-14,74.33851623535156,11948500
2011-09-15,73.20207977294922,8884000
2011-09-16,73.73416137695312,10053500
2011-09-19,75.14000701904297,13033500
2011-09-20,75.45531463623047,6360600
2011-09-21,77.95164489746094,18687100
2011-09-22,80.88159942626953,25041400
2011-09-23,79.37716674804688,15173800
2011-09-26,78.1028060913086,15110100
2011-09-27,76.90711975097656,13589600
2011-09-28,76.88086700439453,12642600
2011-09-29,77.41291046142578,12341800
2011-09-30,79.35750579833984,13546400
2011-10-03,81.54141235351562,15882000
2011-10-04,80.50741577148438,17301400
2011-10-05,79.92781829833984,14275000
2011-10-06,78.45258331298828,9681600
2011-10-07,77.87300872802734,11564600
2011-10-10,76.77313995361328,3567600
2011-10-11,76.51627349853516,7520200
2011-10-12,75.40323638916016,14033400
2011-10-13,76.15404510498047,11263300
2011-10-14,75.04764556884766,8411000
2011-10-17,76.34503936767578,9664000
2011-10-18,75.8708724975586,12495600
2011-10-19,75.84449005126953,6629300
2011-10-20,75.3044662475586,7832100
2011-10-21,74.50757598876953,9906300
2011-10-24,74.63270568847656,6344500
2011-10-25,76.52948760986328,11791200
2011-10-26,75.19253540039062,12747000
2011-10-27,72.64375305175781,19471400
2011-10-28,73.40767669677734,10127900
2011-10-31,76.3187255859375,15242100
2011-11-01,78.87348175048828,24400600
2011-11-02,77.88956451416016,13181100
2011-11-03,76.81990814208984,8386700
2011-11-04,76.91233825683594,7583700
2011-11-07,77.40101623535156,9279700
2011-11-08,76.4105224609375,7539400
2011-11-09,77.99524688720703,13004500
2011-11-10,76.83309936523438,11644600
2011-11-11,76.3642807006836,2483900
2011-11-14,77.5924301147461,9252600
2011-11-15,77.48676300048828,7587500
2011-11-16,78.19332885742188,7470000
2011-11-17,78.82064056396484,9907900
2011-11-18,78.80079650878906,6792600
2011-11-21,79.26963806152344,7345600
2011-11-22,80.15447998046875,7866300
2011-11-23,80.9401626586914,10129300
2011-11-25,79.76482391357422,4311900
2011-11-28,79.72522735595703,7661900
2011-11-29,79.07151794433594,8952800
2011-11-30,77.83677673339844,11806800
2011-12-01,77.44625091552734,9647200
2011-12-02,78.53175354003906,7764900
2011-12-05,78.3729476928711,7862800
2011-12-06,77.62495422363281,8506300
2011-12-07,77.9029769897461,6588300
2011-12-08,78.8759765625,8800500
2011-12-09,77.25428771972656,9855100
2011-12-12,78.1147689819336,5734600
2011-12-13,78.8428726196289,8901800
2011-12-14,80.33232116699219,11247700
2011-12-15,80.034423828125,5438700
2011-12-16,80.96771240234375,9321900
2011-12-19,81.99369812011719,7845100
2011-12-20,79.94830322265625,13945400
2011-12-21,78.83629608154297,11600100
2011-12-22,79.16724395751953,5247400
2011-12-23,78.28684997558594,5409700
2011-12-27,78.65876007080078,4270300
2011-12-28,80.11309051513672,8302300
2011-12-29,80.25916290283203,4305000
2011-12-30,80.51815795898438,5948800
2012-01-03,79.30952453613281,9076900
2012-01-04,78.36661529541016,8417100
2012-01-05,78.22713470458984,6465800
2012-01-06,78.84471130371094,7348500
2012-01-09,78.70524597167969,5582400
2012-01-10,78.57242584228516,8932500
2012-01-11,79.5950927734375,8634500
2012-01-12,79.48220825195312,7205400
2012-01-13,80.27245330810547,9819000
2012-01-17,80.64433288574219,5449900
2012-01-18,79.66815948486328,5804000
2012-01-19,78.57242584228516,8625700
2012-01-20,77.68255615234375,6548200
2012-01-23,77.19112396240234,7274800
2012-01-24,77.33061981201172,5776500
2012-01-25,77.1446762084961,12867600
2012-01-26,78.1673583984375,7638500
2012-01-27,78.41305541992188,5165300
2012-01-30,79.33610534667969,8388400
2012-01-31,80.25251007080078,7998300
2012-02-01,79.333251953125,7925200
2012-02-02,79.29998016357422,5596900
2012-02-03,77.59586334228516,12467400
2012-02-06,78.36799621582031,6180600
2012-02-07,77.39616394042969,8794800
2012-02-08,77.4560546875,7613400
2012-02-09,76.87699127197266,11477700
2012-02-10,77.8754653930664,7193100
2012-02-13,77.97531127929688,6422900
2012-02-14,78.38799285888672,8271200
2012-02-15,78.24822998046875,6846100
2012-02-16,77.62251281738281,9036200
2012-02-17,77.60254669189453,6338000
2012-02-21,76.74386596679688,8338300
2012-02-22,77.70902252197266,7736800
2012-02-23,77.70902252197266,5163900
2012-02-24,78.21492767333984,5676900
2012-02-27,78.90721893310547,8180700
2012-02-28,78.64764404296875,6615700
2012-02-29,78.1683120727539,14235000
2012-03-01,77.43247985839844,12265600
2012-03-02,78.15967559814453,6669600
2012-03-05,77.53921508789062,6921900
2012-03-06,78.47993469238281,6299700
2012-03-07,77.99958038330078,5567500
2012-03-08,77.21894836425781,7982100
2012-03-09,77.37239074707031,6975600
2012-03-12,77.35906219482422,5280000
2012-03-13,75.998046875,14413600
2012-03-14,74.08322143554688,24515300
2012-03-15,74.1966323852539,14154000
2012-03-16,74.34346771240234,13427200
2012-03-19,73.45606231689453,14011400
2012-03-20,73.74964141845703,9443800
2012-03-21,74.58356475830078,10242000
2012-03-22,74.82382202148438,8009800
2012-03-23,75.53096008300781,8465300
2012-03-26,75.14400482177734,8118600
2012-03-27,75.6844253540039,6972300
2012-03-28,75.57769012451172,7886000
2012-03-29,76.14479064941406,7692900
2012-03-30,74.85708618164062,9467500
2012-04-02,75.2718734741211,8944000
2012-04-03,73.9675064086914,14774300
2012-04-04,74.9842300415039,10095600
2012-04-05,75.52606201171875,6364100
2012-04-09,77.29195404052734,14374600
2012-04-10,78.16822052001953,14421300
2012-04-11,77.23178100585938,8713000
2012-04-12,76.9106674194336,9008500
2012-04-13,78.15486145019531,8607700
2012-04-16,78.0411148071289,7735000
2012-04-17,77.9942855834961,5398600
2012-04-18,78.22173309326172,4074400
2012-04-19,78.29529571533203,5374300
2012-04-20,78.30865478515625,5043300
2012-04-23,78.87727355957031,5170100
2012-04-24,78.32210540771484,4336600
2012-04-25,77.92073822021484,8859500
2012-04-26,78.38896942138672,5133000
2012-04-27,78.45584869384766,3112900
2012-04-30,78.47589111328125,4198400
2012-05-01,78.06889343261719,7214300
2012-05-02,78.6187515258789,3565700
2012-05-03,78.59864807128906,3522900
2012-05-04,79.21550750732422,6367300
2012-05-07,79.22891998291016,3228200
2012-05-08,79.65132904052734,6051600
2012-05-09,79.7049789428711,5828900
2012-05-10,79.47029113769531,6300000
2012-05-11,80.12743377685547,5234300
2012-05-14,81.2471923828125,8789400
2012-05-15,81.57579040527344,6766400
2012-05-16,81.8104476928711,6462300
2012-05-17,83.25874328613281,14863400
2012-05-18,83.2788314819336,10137700
2012-05-21,83.10452270507812,9583500
2012-05-22,82.17921447753906,12475500
2012-05-23,82.74910736083984,11744900
2012-05-24,82.43400573730469,10256200
2012-05-25,82.74243927001953,4723600
2012-05-29,82.48767852783203,5874100
2012-05-30,84.5797119140625,17170800
2012-05-31,85.5586166381836,31174500
2012-06-01,87.58985137939453,23526000
2012-06-04,86.89775848388672,11681200
2012-06-05,85.73533630371094,12482800
2012-06-06,84.02200317382812,20806700
2012-06-07,84.149658203125,18898200
2012-06-08,84.1295166015625,11239600
2012-06-11,84.512451171875,10693800
2012-06-12,83.73985290527344,10921700
2012-06-13,84.56624603271484,11100000
2012-06-14,84.45872497558594,7688200
2012-06-15,84.92906188964844,6421400
2012-06-18,85.3859634399414,6698400
2012-06-19,84.27059173583984,8227900
2012-06-20,84.68719482421875,13720300
2012-06-21,85.13736724853516,9776600
2012-06-22,84.00182342529297,7830400
2012-06-25,85.22467803955078,6113800
2012-06-26,84.88872528076172,5359700
2012-06-27,85.02313232421875,5860700
2012-06-28,85.2314453125,5257800
2012-06-29,84.12278747558594,8881900
2012-07-02,84.99076080322266,7818500
2012-07-03,84.33758544921875,5773100
2012-07-05,84.76852416992188,5974700
2012-07-06,85.55635833740234,5818300
2012-07-09,86.31045532226562,5647000
2012-07-10,86.48561096191406,4288000
2012-07-11,86.59333801269531,5960900
2012-07-12,87.20609283447266,6421000
2012-07-13,86.97711181640625,4175300
2012-07-16,87.3811264038086,5283500
2012-07-17,86.69434356689453,5590900
2012-07-18,86.7414779663086,4011000
2012-07-19,86.51927947998047,5246300
2012-07-20,87.57637786865234,6365900
2012-07-23,88.06796264648438,6141100
2012-07-24,88.76154327392578,6748800
2012-07-25,88.99046325683594,5328000
2012-07-26,88.17572784423828,6606200
2012-07-27,86.51250457763672,14685100
2012-07-30,87.1589584350586,6025300
2012-07-31,87.33403015136719,7448600
2012-08-01,86.89740753173828,7972000
2012-08-02,87.38999938964844,7972000
2012-08-03,85.9797592163086,9084800
2012-08-06,86.01345825195312,3673600
2012-08-07,84.9068832397461,6613600
2012-08-08,84.45477294921875,7250700
2012-08-09,84.39403533935547,7553500
2012-08-10,84.8191146850586,4670500
2012-08-13,84.67737579345703,3543700
2012-08-14,83.53028106689453,7994000
2012-08-15,82.3562240600586,11191000
2012-08-16,81.65443420410156,13240000
2012-08-17,82.05256652832031,6341100
2012-08-20,82.22119903564453,4427100
2012-08-21,82.58560943603516,9532700
2012-08-22,83.94869232177734,11384400
2012-08-23,84.29955291748047,7139100
2012-08-24,84.2186050415039,5001400
2012-08-27,84.7111587524414,3906100
2012-08-28,84.91361236572266,3412600
2012-08-29,84.5425033569336,3762700
2012-08-30,84.98108673095703,3886400
2012-08-31,86.1821517944336,9192600
2012-09-04,86.0956039428711,6009300
2012-09-05,85.68992614746094,3466700
2012-09-06,84.26306915283203,6505100
2012-09-07,83.87085723876953,7335300
2012-09-10,84.07374572753906,4912100
2012-09-11,83.5462875366211,3523300
2012-09-12,82.50489807128906,7040900
2012-09-13,82.18035125732422,12280200
2012-09-14,79.99617004394531,16871600
2012-09-17,80.95638275146484,5573300
2012-09-18,81.36212921142578,5366200
2012-09-19,81.89630889892578,5903300
2012-09-20,82.09918212890625,4604200
2012-09-21,82.19384765625,4144300
2012-09-24,82.83626556396484,3627400
2012-09-25,83.65446472167969,5893500
2012-09-26,84.55387115478516,7193400
2012-09-27,83.95204162597656,5147700
2012-09-28,83.99939727783203,7173400
2012-10-01,84.31105041503906,4842600
2012-10-02,84.19587707519531,3540100
2012-10-03,84.22300720214844,3800900
2012-10-04,83.17263793945312,6214800
2012-10-05,82.09513092041016,8340700
2012-10-08,82.78642272949219,1568400
2012-10-09,82.63729095458984,4752700
2012-10-10,83.22008514404297,5429800
2012-10-11,83.79611206054688,5194100
2012-10-12,84.00611877441406,4934900
2012-10-15,83.8163833618164,3036100
2012-10-16,82.65764617919922,5398700
2012-10-17,81.89189910888672,6932500
2012-10-18,81.39044952392578,8558600
2012-10-19,82.49503326416016,7616700
2012-10-22,81.9664535522461,6910600
2012-10-23,83.13874053955078,5760600
2012-10-24,82.31886291503906,6824500
2012-10-25,81.89866638183594,5292500
2012-10-26,83.1048812866211,5889400
2012-10-31,83.59278869628906,5025600
2012-11-01,82.90835571289062,3659700
2012-11-02,82.84735107421875,3527800
2012-11-05,83.31494140625,2935700
2012-11-06,82.52890014648438,4484600
2012-11-07,84.02642822265625,10071000
2012-11-08,85.2733154296875,8579500
2012-11-09,85.36817932128906,5036900
2012-11-12,85.51046752929688,2072200
2012-11-13,85.79505920410156,2863800
2012-11-14,85.87637329101562,4694600
2012-11-15,85.70697784423828,5549600
2012-11-16,85.63243865966797,4591100
2012-11-19,85.15132141113281,3621600
2012-11-20,84.29752349853516,4659300
2012-11-21,84.25007629394531,2422800
2012-11-23,84.16875457763672,987200
2012-11-26,84.56852722167969,2799000
2012-11-27,84.90061950683594,2544400
2012-11-28,84.77861785888672,3569700
2012-11-29,84.79217529296875,2761000
2012-11-30,84.5617904663086,3702300
2012-12-03,84.63985443115234,5427800
2012-12-04,85.12872314453125,2586300
